epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
39,0.31747378735315235,0.9892857142857143,0.9524889681074354,0.7055555555555556,0.7055555555555556,0.7044966778982125,0.29444444444444445,5.069572895089561e-06,24.267246999996132
40,0.31085723354702904,0.9928571428571429,0.9717324097951253,0.7,0.6999999999999998,0.6984691088026244,0.3,4.3923555747748205e-06,24.72278830000141
41,0.30865385362080167,0.9928571428571429,1.01714805232154,0.7111111111111111,0.7111111111111111,0.7078304646362722,0.28888888888888886,3.769253581563264e-06,27.767300399995293
42,0.30691691637039187,0.9916666666666667,0.9650768809848361,0.7277777777777777,0.7277777777777779,0.72396878483835,0.2722222222222222,3.2033026057318237e-06,26.211077700005262
43,0.30971982933226083,0.9904761904761905,1.0049956560134887,0.7111111111111111,0.7111111111111111,0.7086044022523151,0.28888888888888886,2.697259903545559e-06,25.60639360001369
44,0.3013963764622098,0.9976190476190476,0.9877971278296577,0.7166666666666667,0.7166666666666667,0.7127710347025468,0.2833333333333333,2.253590864182286e-06,27.249218900004053
45,0.29901878720238095,0.9988095238095238,1.0381535742017958,0.6888888888888889,0.688888888888889,0.6859419316315868,0.3111111111111111,1.8744569986043295e-06,23.89507450000383
46,0.2987307755720048,1.0,1.045384939511617,0.6777777777777778,0.6777777777777777,0.676725957658161,0.32222222222222224,1.5617054088943763e-06,22.907609899993986
47,0.30203993178549265,0.9976190476190476,1.021274248758952,0.6944444444444444,0.6944444444444445,0.6905170535033235,0.3055555555555556,1.3168597893598175e-06,23.895885999998427
48,0.3036944869018736,0.9952380952380953,1.0223669634924994,0.7,0.6999999999999998,0.7010039899384162,0.3,1.1411130032472297e-06,24.63710859999992
49,0.31495060381435214,0.9892857142857143,1.0360698646969266,0.6888888888888889,0.6888888888888888,0.6844763423710791,0.3111111111111111,1.0353212712325491e-06,24.995800300006522
50,0.3070788868835994,0.9928571428571429,1.0192682398690118,0.7,0.6999999999999998,0.7011668073762761,0.3,1e-06,16.00558070000261
