epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_level_mae,learning_rate,epoch_seconds
22,0.33843029680706205,0.9821428571428571,0.9434906164805095,0.6611111111111111,0.6611111111111111,0.6582249672625925,0.35,1.4058762637451166e-05,30.40284740000061
23,0.3468979631151472,0.9773809523809524,1.039179966184828,0.6777777777777778,0.6777777777777777,0.6653548955707229,0.3333333333333333,1.3435661446562003e-05,29.971848000001046
24,0.34289737145106,0.9761904761904762,0.982724846733941,0.6611111111111111,0.6611111111111111,0.6618361201870716,0.3388888888888889,1.2798258008196844e-05,28.449900199993863
25,0.3226152175948733,0.9892857142857143,1.0167358239491782,0.6888888888888889,0.6888888888888888,0.655627027324207,0.32222222222222224,1.2149657687835841e-05,18.319341400005214
26,0.3273766551698957,0.9845238095238096,1.0120304769939847,0.6888888888888889,0.688888888888889,0.6879897940586842,0.3111111111111111,1.1493020401042709e-05,17.38742859999911
27,0.3216704797177088,0.9857142857142858,1.0381264660093519,0.6944444444444444,0.6944444444444443,0.68201221001221,0.3055555555555556,1.0831545218673762e-05,17.973628299994743
28,0.33037638408797126,0.9833333333333333,1.0091588179270425,0.7055555555555556,0.7055555555555556,0.6933355986751657,0.29444444444444445,1.0168454781326245e-05,17.161466099998506
29,0.31510835744085763,0.9880952380952381,0.9936080005433824,0.6722222222222223,0.6722222222222222,0.6635650070449757,0.3333333333333333,9.506979598957293e-06,17.516708400005882
30,0.31220358326321557,0.9904761904761905,1.012209751870897,0.6833333333333333,0.6833333333333335,0.6723895816791993,0.32222222222222224,8.850342312164163e-06,23.369184499999392
31,0.3143702665964762,0.9904761904761905,0.9799318154652913,0.7,0.7000000000000001,0.6938548199767712,0.3,8.201741991803158e-06,31.34919130000344
32,0.301553042445864,0.9952380952380953,1.0198206530676948,0.7055555555555556,0.7055555555555556,0.7054231528677044,0.29444444444444445,7.564338553438e-06,32.53445939999801
33,0.3090907443137396,0.9928571428571429,1.0700952688852945,0.6777777777777778,0.6777777777777777,0.6708740805456134,0.32222222222222224,6.941237362548835e-06,32.410474299998896
34,0.3105204789411454,0.9916666666666667,1.025416898727417,0.6722222222222223,0.6722222222222222,0.6671157944295768,0.3333333333333333,6.335474105503764e-06,27.329384700002265
35,0.30081155073075067,0.9976190476190476,1.0399081177181668,0.7111111111111111,0.7111111111111111,0.6917878262416077,0.28888888888888886,5.7500000000000025e-06,31.810711700003594
36,0.3016414131437029,0.9952380952380953,1.0371026966306898,0.6888888888888889,0.688888888888889,0.6879512449874534,0.3111111111111111,5.187667417027907e-06,31.753857100004097
37,0.29648288261322747,1.0,1.01786527633667,0.6944444444444444,0.6944444444444445,0.6936426912362741,0.3055555555555556,4.651215984406246e-06,32.111451900003885
38,0.30328260688554676,0.9964285714285714,1.0312398963504368,0.7055555555555556,0.7055555555555556,0.6976765868576117,0.29444444444444445,4.14325923959085e-06,30.374139999999898
39,0.2970962240582421,0.9964285714285714,1.0388734473122492,0.7111111111111111,0.7111111111111111,0.7028100820450547,0.28888888888888886,3.666271896782816e-06,30.46226210000168
40,0.29917260181336175,0.9976190476190476,1.0432081593407525,0.7,0.7000000000000001,0.6914141414141414,0.3,3.22257779036971e-06,31.99441559999832
